SampleID,ichorCNA
12-MDGAAE32,0.008392
13-MDGAAE33,0.01446
6-MDAAAC40,0.3229
25-MDGAAE59,0.008778
16-K0AH32,0.009428
9-ZMC079D,0.007402
1-ZMB123D,0.00687
4-ZMB134D,0.009117
7-ZMB146D,0.01164
10-ZMC082C,0.005578
8-ZMB149D,0.01186
13-UHAA20,0.0
15-MUAAAA20,0.008787
14-MUAAAB19,0.007829
6-ZMB139D,0.009402
2-ZMB124D,0.008071
5-ZMB138D,0.00965
12-MUGAAA45,0.01387
3-ZMB133D,0.006943
11-ZMC086D,0.006698
1-GW49CT09,0.0117
2-GW44CT09,0.006726
1-GW64CT09,0.009919
2-GW42CT09,0.01895
211-GWCT,0.1549
210-MEBAAA12,0.05831
20-ZMB054C,0.01058
8-ZMB009B,0.05323
22-ZMB086C,0.01095
19-ZMB053C,0.01133
3-ZMB208D,0.01051
9-ZMC002D,0.008654
15-UCAA32,0.005066
10-ZMC036B,0.005392
15-UHAA26,0.008231
10-ZMC044B,0.005687
2-ZMB095D,0.0118
1-ZMB007D,0.006342
18-ZMB051C,0.006103
11-ZMC009D,0.005913
13-MUGAAA69,0.01049
24-ZMB207B,0.005386
16-K0AH84,0.01009
11-ZMC042B,0.006457
5-ZMB125D,0.0102
10-ZMC005D,0.01476
32-K0AI02,0.0061
31-MUGAAA66,0.01156
16-K0AH91,0.008974
9-ZMC043B,0.0058
21-ZMB070C,0.01087
8-ZMB047D,0.01455
13-HAAA43,0.006427
11-ZMC054B,0.009427
8-ZMB084B,0.01931
6-ZMB040D,0.007363
25-ZMC045B,0.005653
26-ZMC070B,0.00929
1-ZMB030B,0.01167
4-ZMB014D,0.01207
12-QCAA44,0.01459
3-ZMB013D,0.009096
2-ZMB012D,0.01358
12-QHAB58,0.01031
3-ZMB056B,0.01486
12-MUGAAA03,0.006021
15-QHAB36,0.01
14-MUGAAA28,0.006512
4-ZMB060B,0.01096
9-ZMC001C,0.01065
7-ZMB083B,0.01155
28-MUGAAA08,0.006881
23-ZMB099B,0.004597
7-ZMB042D,0.01367
27-ZMC101D,0.01156
17-ZMB048D,0.009454
4-ZMB210C,0.0125
2-ZMB043B,0.0147
14-UCAA60,0.01698
6-ZMB164C,0.006287
6-ZMB069B,0.006036
5-ZMB063B,0.008245
16-K0AH90,0.00849
29-MUGAAB07,0.0117
13-UHAA45,0.01386
1-ZMB088C,0.005934
14-MUGAAA96,0.01316
7-ZMB183D,0.005365
5-QHAA20,0.01182
22-ZMH061C,0.004783
13-ZMH043C,0.008649
5-ZMG025B,0.009318
16-K0AJ31,0.0124
10-ZMH038C,0.0126
1-ZMG047B,0.007609
15-ZMH058B,0.01362
9-MLAA65,0.006279
13-ZMH044B,0.01086
6-UCAA18,0.01387
18-ZMH049C,0.009957
4-ZMG045C,0.008761
1-ZMG055C,0.01153
3-ZMG098C,0.3298
12-ZMH040C,0.006338
11-ZMH039C,0.01065
2-ZMG062B,0.01392
14-ZMH045C,0.01193
3-ZMG045B,0.01143
23-K0AI93,0.01135
19-ZMH052C,0.01183
4-ZMG142B,0.01045
12-ZMH041D,0.02553
16-ZMH058C,0.01078
7-ZMG050B,0.2321
14-ZMH051B,0.07198
8-UCAA35,0.008461
20-ZMH057C,0.01378
6-ZMG025C,0.005789
7-UCAA28,0.01078
2-ZMG047C,0.005511
9-ZMH037C,0.007056
15-ZMH046C,0.005122
17-ZMH048C,0.0156
21-ZMH059C,0.01173
8-ZMG058C,0.009974
11-ZMH041B,0.009964
4-ZMG164B,0.009133
5-ZMG164C,0.008265
7-ZMG167C,0.006631
6-ZMG167A,0.008952
17-ZMB058D,0.007635
28-MUGAAA90,0.008065
1-ZMB001D,0.01589
30-MUGAAA91,0.009987
2-ZMB017D,0.01083
12-MUGAAA15,0.01187
7-ZMH032B,0.004449
24-ZMB104D,0.005631
25-ZMC038D,0.01077
14-MUGAAA75,0.005511
8-ZMB055D,0.006061
5-ZMB034D,0.006272
9-ZMC016C,0.008455
2-ZMG131D,0.01193
16-K0AI03,0.0117
21-ZMB080D,0.00734
18-ZMB068D,0.009964
4-ZMB033D,0.01421
4-ZMG138C,0.005935
20-ZMB076D,0.008044
22-ZMB201C,0.01123
27-ZMC119B,0.004692
10-ZMC021C,0.01244
3-ZMG138B,0.01249
15-MUGAAA76,0.01509
26-ZMC107D,0.00898
29-MUGAAB19,0.01046
5-ZMG138D,0.008568
1-ZMG131C,0.008918
6-ZMH023B,0.05969
31-MUAAAA78,0.006234
6-ZMB044C,0.01305
32-K0AI11,0.01224
13-MUGAAA77,0.006037
11-ZMC035C,0.009765
8-K0AJ49,0.008814
7-ZMB052D,0.01561
23-ZMB102D,0.01148
7-MUGAAA72,0.008563
1-ZMB208B,0.01065
9-MPAA15,0.01527
11-YHAA03,0.01207
4-QHAA44,0.01334
3-ZMC088B,0.01452
10-YHAA02,0.01029
8-MUGAAB67,0.01143
2-ZMB208C,0.005376
6-MUGAAA20,0.01107
5-UHAA21,0.01055
62-ZMB170NB,0.006482
12-ZMB104NB,0.005859
11-ZMB009NB,0.05662
58-ZMB049NB,0.01455
28-ZMB034NB,0.008466
64-ZMH058NB,0.01079
43-ZMB123NB,0.008517
76-ZMB201NB,0.005334
30-ZMC050NB,0.01746
59-ZMH031NB,0.01288
90-ZMB083NB,0.1203
47-ZMG049NB,0.02768
59-ZMC116NB,0.05411
60-ZMB155NB,0.009747
89-ZMB082NB,0.015
25-ZMB017NB,0.009137
11-ZMB095NB,0.01411
76-ZMB076NB,0.01501
26-ZMB030NB,0.01419
45-ZMC123NB,0.006675
57-ZMB048NB,0.01059
9-ZMB089NB,0.01185
43-ZMH035NB,0.1376
63-ZMG125NB,0.004549
31-ZMC070NB,0.006158
27-ZMB146NB,0.009904
93-ZMC107NB,0.004467
30-ZMC119NB,0.01101
58-ZMH023NB,0.166
72-ZMB068NB,0.01168
56-ZMH026NB,0.005282
13-ZMB110NB,0.02149
75-ZMG082NB,0.01188
16-ZMG045NB,0.01019
78-ZMC101NB,0.008538
41-ZMB117NB,0.009093
43-ZMB040NB,0.01615
58-ZMB060NB,0.008683
29-ZMC117NB,0.1233
41-ZMB036NB,0.006719
61-ZMH038NB,0.1899
79-ZMG126NB,0.01508
59-ZMB051NB,0.009617
32-ZMG047NB,0.009617
15-ZMC114NB,0.08131
56-ZMB044NB,0.03098
31-ZMG131NB,0.008949
13-ZMB013NB,0.01
62-ZMC080NB,0.009124
14-ZMB014NB,0.0116
77-ZMB203NB,0.01109
48-ZMG142NB,0.0058
73-ZMB062NB,0.006795
12-ZMB012NB,0.009587
74-ZMB080NB,0.009105
10-ZMB003NB,0.01046
28-ZMB154NB,0.0
57-ZMH013NB,0.06781
95-ZMG064NB,0.01353
44-ZMB124NB,0.006227
74-ZMB070NB,0.01024
93-ZMB210NB,0.01205
92-ZMB208NB,0.006958
57-ZMB002NB,0.01209
90-ZMB125NB,0.0115
88-ZMB077NB,0.009982
61-ZMB054NB,0.008966
63-ZMH051NB,0.1317
54-ZMG098NB,0.0
46-ZMC125NB,0.01122
15-ZMC045NB,0.008533
14-ZMC113NB,0.01225
42-ZMB037NB,0.006383
25-ZMB134NB,0.01252
92-ZMB088NB,0.01096
77-ZMC086NB,0.01327
47-ZMG062NB,0.01207
9-ZMB001NB,0.01129
94-ZMG060NB,0.01306
26-ZMB144NB,0.01004
60-ZMB053NB,0.0
27-ZMB033NB,0.006745
73-ZMB069NB,0.005528
75-ZMB072NB,0.00855
32-ZMG050NB,0.1611
44-ZMB042NB,0.01085
16-ZMG128NB,0.01057
46-ZMC075NB,0.01087
55-ZMH009NB,0.2138
91-ZMB084NB,0.007992
78-ZMB207NB,0.0
62-ZMH046NB,0.1817
61-ZMB161NB,0.0
91-ZMG109NB,0.01236
10-ZMB092NB,0.008384
89-ZMB099NB,0.008579
60-ZMH032NB,0.04386
45-ZMB043NB,0.01018
42-ZMB118NB,0.004674
29-ZMB035NB,0.006458
30-ZMH031C,0.01505
19-ZMH006C,0.007983
23-ZMH015C,0.007947
1-ZMG109B,0.01291
6-ZMB154D,0.01004
17-ZMG060D,0.01025
21-ZMC125D,0.01174
16-ZMB161D,0.006426
15-ZMB155D,0.00928
18-QCAC53,0.01011
9-ZMC114D,0.01218
10-MUGAAB50,0.00854
3-ZMB089D,0.008979
31-ZMH034C,0.01156
15-ZMG060B,0.00774
32-K0AJ40,0.01243
8-ZMC113D,0.01023
26-MUGAAA22,0.006671
25-ZMH019C,0.009145
29-ZMH030C,0.006143
4-ZMG096C1,0.008288
21-ZMH013C,0.006054
7-UCAA79,0.009745
2-ZMB045D,0.01125
4-ZMB092D,0.007927
23-MUGAAB39,0.01833
22-ZMH014C,0.01396
11-ZMG066C,0.0119
5-ZMB214D,0.00698
26-ZMH021C,0.007356
28-ZMH029B,0.01278
17-ZMB163D,0.01601
25-UCAA77,0.005853
10-ZMG066B,0.01428
9-ZMG070C,0.009194
3-ZMG096B,0.00557
12-MUAAAA88,0.01263
7-ZMG082C,0.0109
13-ZMG064C,0.0153
2-ZMG109C,0.007487
6-ZMG082B,0.01416
1-ZMB035D,0.007171
8-ZMG070B,0.00841
24-ZMH017C,0.01043
20-ZMH008C,0.28
22-MUGAAB21,0.006643
20-ZMC117D,0.005935
27-ZMH027C,0.009669
5-ZMG096D,0.007345
18-ZMH003C,0.005602
27-K0AH74,0.01423
14-ZMG064D,0.01044
14-K0AH71,0.005274
13-MUGAAB13,0.01259
24-MUAAAA58,0.00647
11-MUGAAA17,0.01754
16-ZMG060C,0.01243
6-ZMG162A,0.01009
9-ZMG175A,0.01381
8-ZMG162C,0.008365
4-ZMG134C,0.005901
2-ZMG114D,0.009784
5-ZMG134D,0.008784
3-ZMG134A,0.004687
7-ZMG162B,0.0
1-ZMG114C,0.01013
11-ZMG175C,0.009792
10-ZMG175B,0.00998
3-ZMG138C,0.007503
2-ZMG096C2,0.00907
12-MUGAAA45,0.01624
29-ZMH032C,0.009099
25-ZMH012B,0.01035
27-ZMH026B,0.01367
12-MUAAAA76,0.01489
2-ZMB124D,0.01165
17-ZMG111B,0.01105
5-ZMB110D,0.01335
1-ZMB038C,0.009738
28-ZMH026C,0.01594
8-ZMB149D,0.008068
3-ZMB133D,0.009937
32-K0AI58,0.01337
20-ZMG125D,0.009225
3-ZMB203D,0.008261
7-ZMB146D,0.00994
5-ZMB138D,0.007801
11-ZMC075C,0.01241
13-MUAAAB07,0.01279
30-ZMH035B,0.006094
15-MUAAAA20,0.01074
11-ZMC086D,0.008045
15-MUGAAB15,0.008878
18-ZMG111C,0.008089
14-MUAAAA49,0.009691
2-ZMB077D,0.01009
16-K0AH32,0.009414
9-ZMC079D,0.008816
1-ZMB123D,0.009477
6-ZMB116D,0.005095
23-ZMG128C,0.01419
4-ZMB215D,0.005673
6-ZMB139D,0.008059
10-ZMC057C,0.01391
24-ZMG128D,0.01286
10-ZMC082C,0.006413
14-MUAAAB19,0.008418
9-ZMC050C,0.008365
31-ZMH035D,0.07577
22-ZMG126D,0.0
4-ZMB134D,0.0
7-ZMB117D,0.005902
21-ZMG126C,0.007141
26-ZMH012C,0.007039
2-MPAA23,0.008667
6-MUAAAA03,0.007463
7-K0AJ06,0.009258
1-ZMG131E,0.01066
3-UHAA53,0.01077
5-ZMB170D,0.0112
4-UHAA48,0.006275
14-UCAA80,0.01095
17-MDCAAA37,0.01013
2-ZMB003D,0.006024
1-ZMB002C,0.0
6-ZMB059D,0.004637
7-ZMB062D,0.01026
16-K0AH92,0.01787
5-ZMB037B,0.006836
15-UCAB23,0.0104
10-ZMC123D,0.009597
9-ZMC088C,0.01025
11-ZMC301I,0.006148
8-ZMB082B,0.009263
12-QCAB38,0.008144
4-ZMB036C,0.008881
5-ZMG138C,0.00766
1-ZMC088C,0.008715
6-UHAA48,0.01163
4-ZMG096C,0.006294
3-ZMB009B,0.05291
2-ZMB208D,0.01297
5-ZK0AAAK49NB,0.008928
70-ZK0AAAI08NB,0.008276
83-ZK0AAAH57NB,0.01122
22-ZK0AAAG35NB,0.007954
24-ZK0AAAL64NB,0.005241
50-ZK0AAAK22NB,0.00992
20-ZK0AAAI84NB,0.009326
54-ZK0AAAH94NB,0.01077
19-ZK0AAAK36NB,0.009237
53-ZK0AAAI52NB,0.0121
4-ZK0AAAJ05NB,0.007254
17-ZK0AAAI38NB,0.009604
24-ZK0AAAK10NB,0.009086
18-ZK0AAAH71NB,0.01009
34-ZK0AAAI45NB,0.01037
53-ZK0AAAK75NB,0.005524
27-ZK0AAAL67NB,0.004164
1-ZK0AAAL43NB,0.007157
2-ZK0AAAI73NB,0.003877
18-ZK0AAAK54NB,0.01275
38-ZK0AAAK65NB,0.01038
14-ZK0AAAC52NB,0.01348
71-ZK0AAAI62NB,0.009664
7-ZK0AAAH68NB,0.01215
6-ZK0AAAH67NB,0.01103
8-ZK0AAAK02NB,0.0
72-ZK0AAAI63NB,0.01176
36-ZK0AAAI96NB,0.01144
35-ZK0CAAD73NB,0.01074
35-ZK0AAAH81NB,0.008912
85-ZK0AAAI15NB,0.00972
15-ZK0AAAB60NB,0.0
49-ZK0AAAI48NB,0.006607
55-ZK0AAAK77NB,0.01276
8-ZK0AAAL51NB,0.004777
38-ZK0AAAI98NB,0.005079
2-ZK0AAAI27NB,0.007329
1-ZK0DAAA29NB,0.007748
6-ZK0AAAK31NB,0.006546
17-ZK0AAAL57NB,0.005144
55-ZK0AAAI54NB,0.009893
19-ZK0AAAI83NB,0.0
4-ZK0AAAI76NB,0.006925
4-ZK0AAAI23NB,0.0111
11-ZK0AAAL55NB,0.01049
4-ZK0AAAF67NB,0.0118
52-ZK0AAAK74NB,0.01196
86-ZK0AAAI16NB,0.005335
33-ZK0AAAH79NB,0.01056
20-ZK0AAAK06NB,0.004782
34-ZK0AAAK61NB,0.01033
37-ZK0AAAJ09NB,0.008342
82-ZK0AAAH56NB,0.01096
83-ZK0AAAI13NB,0.01019
37-ZK0AAAK15NB,0.006153
13-ZK0AAAB61NB,0.0
53-ZK0AAAK25NB,0.01401
88-ZK0AAAI18NB,0.01358
18-ZK0AAAK04NB,0.007198
48-ZK0AAAH62NB,0.007895
81-ZK0AAAI64NB,0.01055
12-ZK0AAAL56NB,0.008942
17-ZK0AAAG28NB,0.01305
2-ZK0AAAL44NB,0.004509
2-ZK0AAAF65NB,0.005696
21-ZK0AAAH74NB,0.008605
22-ZK0AAAH75NB,0.01254
1-ZK0AAAB67NB,0.01161
52-ZK0AAAH91NB,0.01185
50-ZK0AAAI49NB,0.007519
64-ZK0AAAH46NB,0.011
54-ZK0AAAI53NB,0.00672
3-ZK0AAAI25NB,0.01211
9-ZK0AAAL53NB,0.008992
6-ZK0AAAK50NB,0.004667
39-ZK0AAAK66NB,0.0
85-ZK0AAAH59NB,0.007609
35-ZK0AAAI44NB,0.01507
33-ZK0AAAI46NB,0.005311
70-ZK0AAAI61NB,0.006839
26-ZK0AAAL66NB,0.0
4-ZK0AAAK29NB,0.005518
33-ZK0AAAK60NB,0.009626
9-ZK0DAAE49NB,0.08092
24-ZK0AAAI30NB,0.005177
54-ZK0AAAH44NB,0.005843
25-ZK0AAAL65NB,0.01009
71-ZK0AAAI09NB,0.004813
55-ZK0AAAH95NB,0.01103
21-ZK0AAAI85NB,0.0
51-ZK0AAAK23NB,0.008615
84-ZK0AAAI14NB,0.01082
8-ZK0AAAI80NB,0.009952
17-ZK0AAAK53NB,0.01091
34-ZK0AAAH80NB,0.01333
34-ZK0CAAD72NB,0.008028
8-ZK0AAAI19NB,0.0
23-ZK0AAAG36NB,0.005974
3-ZK0AAAK47NB,0.01148
22-ZK0AAAI86NB,0.00567
18-ZK0AAAK35NB,0.00684
39-ZK0AAAI99NB,0.0111
20-ZK0AAAH73NB,0.0
52-ZK0AAAI51NB,0.01023
6-ZK0AAAJ07NB,0.00804
23-ZK0AAAI88NB,0.01117
19-ZK0AAAH72NB,0.01092
5-ZK0AAAJ06NB,0.008397
17-ZK0DAAA38NB,0.00828
40-ZK0AAAJ13NB,0.005642
80-ZK0AAAH54NB,0.0136
50-ZK0AAAH89NB,0.01012
37-ZK0AAAI97NB,0.01417
17-ZK0AAAK34NB,0.0
35-ZK0AAAK13NB,0.00606
16-ZK0DAAA43NB,0.009828
36-ZK0AAAJ08NB,0.004641
3-ZK0AAAF66NB,0.0104
36-ZK0AAAK14NB,0.01233
87-ZK0AAAI70NB,0.00906
82-ZK0AAAI12NB,0.01023
23-ZK0AAAH76NB,0.006367
52-ZK0AAAK24NB,0.004462
19-ZK0AAAK05NB,0.01159
49-ZK0AAAK70NB,0.01181
40-ZK0AAAH87NB,0.01167
18-ZK0AAAI82NB,0.005994
65-ZK0AAAH47NB,0.01067
88-ZK0AAAI71NB,0.01026
67-ZK0AAAH49NB,0.00696
7-ZK0AAAF88NB,0.01171
53-ZK0AAAH93NB,0.009084
5-ZK0AAAI22NB,0.003859
10-ZK0AAAL54NB,0.006779
5-ZK0AAAI77NB,0.01284
21-ZK0AAAK07NB,0.006819
3-ZK0AAAL46NB,0.009374
87-ZK0AAAI17NB,0.005465
45-ZK0AAAK83NB,0.005583
3-ZK0AAAI74NB,0.009616
70-ZK0AAAH52NB,0.01242
19-ZK0AAAG30NB,0.01099
35-ZK0AAAK62NB,0.00662
16-ZK0AAAK52NB,0.009414
48-ZK0AAAK69NB,0.008654
52-ZK0AAAH42NB,0.005341
49-ZK0AAAH88NB,0.01324
20-ZK0AAAG31NB,0.008467
2-ZK0AAAK46NB,0.0105
6-ZK0AAAL49NB,0.008216
49-ZK0AAAH39NB,0.01122
20-ZK0AAAK57NB,0.01162
66-ZK0AAAH48NB,0.006085
5-ZK0AAAF80NB,0.01022
4-ZK0AAAH65NB,0.0072
18-ZK0AAAL58NB,0.01078
69-ZK0AAAI60NB,0.009725
67-ZK0AAAH99NB,0.006329
69-ZK0AAAI07NB,0.151
33-ZK0AAAK11NB,0.009652
7-ZK0AAAK51NB,0.01261
3-ZK0AAAJ04NB,0.0
1-ZK0AAAK26NB,0.01048
71-ZK0AAAH53NB,0.01021
81-ZK0AAAH55NB,0.005235
24-ZK0AAAG38NB,0.006378
86-ZK0AAAH60NB,0.009367
36-ZK0AAAH82NB,0.009064
56-ZK0AAAH96NB,0.008896
1-ZK0AAAI29NB,0.006704
2-ZK0AAAK27NB,0.03545
3-ZK0AAAK28NB,0.007967
35-ZK0AAAI95NB,0.01173
39-ZK0AAAJ12NB,0.00621
17-ZK0AAAI81NB,0.009664
65-ZK0AAAH97NB,0.005822
22-ZK0AAAI32NB,0.01268
21-ZK0AAAI33NB,0.0
2-ZK0AAAH63NB,0.01282
39-ZK0AAAH86NB,0.00575
38-ZK0AAAI41NB,0.007689
43-ZK0AAAK81NB,0.01265
33-ZK0AAAL69NB,0.01106
40-ZK0AAAK78NB,0.01012
72-ZK0AAAI10NB,0.01145
7-ZK0AAAI79NB,0.006398
23-ZK0AAAK09NB,0.007056
40-ZK0AAAK20NB,0.004917
18-ZK0AAAI37NB,0.01358
23-ZK0AAAL63NB,0.008545
51-ZK0AAAK73NB,0.01054
84-ZK0AAAH58NB,0.006774
37-ZK0AAAI42NB,0.0
6-ZK0AAAI21NB,0.0
35-ZK0AAAL74NB,0.008155
36-ZK0AAAL75NB,0.009839
20-ZK0AAAL60NB,0.0
81-ZK0AAAI11NB,0.005142
8-ZK0AAAG26NB,0.0039
55-ZK0AAAH45NB,0.01171
36-ZK0AAAK63NB,0.007633
87-ZK0AAAH61NB,0.00794
68-ZK0AAAI59NB,0.006528
4-ZK0AAAL47NB,0.007777
33-ZK0AAAI90NB,0.0
83-ZK0AAAI66NB,0.009334
5-ZK0AAAL48NB,0.005237
1-ZK0AAAK45NB,0.01135
40-ZK0AAAJ01NB,0.01184
66-ZK0AAAH98NB,0.007507
51-ZK0AAAH41NB,0.0
3-ZK0AAAH64NB,0.01335
69-ZK0AAAH51NB,0.00525
86-ZK0AAAI69NB,0.00943
8-ZK0AAAH69NB,0.005254
1-ZK0AAAJ02NB,0.0109
38-ZK0AAAJ11NB,0.01093
23-ZK0AAAI31NB,0.01016
19-ZK0AAAL59NB,0.009603
39-ZK0AAAK18NB,0.01171
34-ZK0AAAI94NB,0.01223
1-ZK0AAAI72NB,0.004954
7-ZK0AAAL50NB,0.008136
5-ZK0AAAH66NB,0.01314
37-ZK0AAAK64NB,0.006413
33-ZK0AAAG41NB,0.01397
34-ZK0AAAL72NB,0.004303
18-ZK0AAAG29NB,0.01282
49-ZK0AAAK21NB,0.006157
37-ZK0AAAH83NB,0.009387
24-ZK0AAAI89NB,0.01179
38-ZK0AAAK16NB,0.007588
20-ZK0AAAK37NB,0.01003
21-ZK0AAAK38NB,0.01153
6-ZK0AAAI78NB,0.01159
68-ZK0AAAH50NB,0.005633
21-ZK0AAAK58NB,0.01109
24-ZK0AAAH77NB,0.007012
5-ZK0AAAK30NB,0.0
56-ZK0AAAI55NB,0.01057
22-ZK0AAAK08NB,0.006817
67-ZK0AAAI58NB,0.01195
68-ZK0AAAI01NB,0.004571
66-ZK0AAAI57NB,0.01135
37-ZK0AAAL76NB,0.01105
17-ZK0AAAH70NB,0.01167
40-ZK0AAAI39NB,0.01092
22-ZK0AAAL62NB,0.009931
39-ZK0AAAI40NB,0.005077
50-ZK0AAAH40NB,0.0105
39-ZK0AAAL87NB,0.008035
19-ZK0AAAK56NB,0.0
2-ZK0AAAJ03NB,0.01161
82-ZK0AAAI65NB,0.01169
38-ZK0AAAL77NB,0.009352
42-ZK0AAAK80NB,0.004411
85-ZK0AAAI68NB,0.01231
28-ZK0AAAL68NB,0.004494
84-ZK0AAAI67NB,0.01005
41-ZK0AAAK79NB,0.009926
1-ZK0AAAF64NB,0.005006
54-ZK0AAAK76NB,0.00882
38-ZK0AAAH85NB,0.0106
65-ZK0AAAI56NB,0.008914
19-ZK0AAAI35NB,0.01174
51-ZK0AAAH90NB,0.004056
7-ZK0AAAI20NB,0.009358
22-ZK0AAAK39NB,0.01366
36-ZK0AAAI43NB,0.007079
1-ZK0AAAI47NB,0.0
21-ZK0AAAL61NB,0.01077
20-ZK0AAAI34NB,0.0111
4-ZK0AAAK48NB,0.01423
24-ZK0AAAK41NB,0.006812
