SampleID,RUN,Group_RUN
13-MUGAAA77,batch_170724,from_ECD_WGS
9-ZMC016C,batch_170724,from_ECD_WGS
6-ZMB044C,batch_170724,from_ECD_WGS
32-K0AI11,batch_170724,from_ECD_WGS
1-ZMG131C,batch_170724,from_ECD_WGS
3-ZMB018D,batch_170724,from_ECD_WGS
22-ZMB201C,batch_170724,from_ECD_WGS
18-ZMB068D,batch_170724,from_ECD_WGS
8-ZMB055D,batch_170724,from_ECD_WGS
15-MUGAAA76,batch_170724,from_ECD_WGS
4-ZMG138C,batch_170724,from_ECD_WGS
23-ZMB102D,batch_170724,from_ECD_WGS
31-MUAAAA78,batch_170724,from_ECD_WGS
7-ZMH032B,batch_170724,from_ECD_WGS
8-K0AJ49,batch_170724,from_ECD_WGS
21-ZMB080D,batch_170724,from_ECD_WGS
12-MUGAAA15,batch_170724,from_ECD_WGS
19-ZMB072D,batch_170724,from_ECD_WGS
2-ZMB017D,batch_170724,from_ECD_WGS
20-ZMB076D,batch_170724,from_ECD_WGS
28-MUGAAA90,batch_170724,from_ECD_WGS
16-K0AI03,batch_170724,from_ECD_WGS
25-ZMC038D,batch_170724,from_ECD_WGS
6-ZMH023B,batch_170724,from_ECD_WGS
29-MUGAAB19,batch_170724,from_ECD_WGS
11-ZMC035C,batch_170724,from_ECD_WGS
17-ZMB058D,batch_170724,from_ECD_WGS
5-ZMB034D,batch_170724,from_ECD_WGS
4-ZMB033D,batch_170724,from_ECD_WGS
5-ZMG138D,batch_170724,from_ECD_WGS
30-MUGAAA91,batch_170724,from_ECD_WGS
14-MUGAAA75,batch_170724,from_ECD_WGS
10-ZMC021C,batch_170724,from_ECD_WGS
1-ZMB001D,batch_170724,from_ECD_WGS
6-MUGAAA20,batch_130824,from_ECD_WGS
10-YHAA02,batch_130824,from_ECD_WGS
5-UHAA21,batch_130824,from_ECD_WGS
1-ZMB208B,batch_130824,from_ECD_WGS
2-ZMB208C,batch_130824,from_ECD_WGS
3-ZMC088B,batch_130824,from_ECD_WGS
7-MUGAAA72,batch_130824,from_ECD_WGS
11-YHAA03,batch_130824,from_ECD_WGS
8-MUGAAB67,batch_130824,from_ECD_WGS
9-MPAA15,batch_130824,from_ECD_WGS
4-QHAA44,batch_130824,from_ECD_WGS
54-ZMG098NB,batch_310724,from_ECD_WGS
41-ZMB036NB,batch_310724,from_ECD_WGS
46-ZMC075NB,batch_310724,from_ECD_WGS
30-ZMC119NB,batch_310724,from_ECD_WGS
12-ZMB104NB,batch_310724,from_ECD_WGS
57-ZMB002NB,batch_310724,from_ECD_WGS
13-ZMB013NB,batch_310724,from_ECD_WGS
41-ZMB117NB,batch_310724,from_ECD_WGS
47-ZMG062NB,batch_310724,from_ECD_WGS
93-ZMB210NB,batch_310724,from_ECD_WGS
31-ZMC070NB,batch_310724,from_ECD_WGS
14-ZMB014NB,batch_310724,from_ECD_WGS
31-ZMG131NB,batch_310724,from_ECD_WGS
60-ZMB053NB,batch_310724,from_ECD_WGS
32-ZMG047NB,batch_310724,from_ECD_WGS
27-ZMB146NB,batch_310724,from_ECD_WGS
93-ZMC107NB,batch_310724,from_ECD_WGS
88-ZMB077NB,batch_310724,from_ECD_WGS
56-ZMB044NB,batch_310724,from_ECD_WGS
61-ZMH038NB,batch_310724,from_ECD_WGS
90-ZMB125NB,batch_310724,from_ECD_WGS
91-ZMG109NB,batch_310724,from_ECD_WGS
77-ZMC086NB,batch_310724,from_ECD_WGS
43-ZMH035NB,batch_310724,from_ECD_WGS
15-ZMC114NB,batch_310724,from_ECD_WGS
55-ZMH009NB,batch_310724,from_ECD_WGS
94-ZMG060NB,batch_310724,from_ECD_WGS
78-ZMB207NB,batch_310724,from_ECD_WGS
28-ZMB034NB,batch_310724,from_ECD_WGS
61-ZMB054NB,batch_310724,from_ECD_WGS
89-ZMB099NB,batch_310724,from_ECD_WGS
58-ZMB049NB,batch_310724,from_ECD_WGS
45-ZMC123NB,batch_310724,from_ECD_WGS
75-ZMG082NB,batch_310724,from_ECD_WGS
74-ZMB080NB,batch_310724,from_ECD_WGS
43-ZMB123NB,batch_310724,from_ECD_WGS
74-ZMB070NB,batch_310724,from_ECD_WGS
62-ZMC080NB,batch_310724,from_ECD_WGS
29-ZMB035NB,batch_310724,from_ECD_WGS
10-ZMB003NB,batch_310724,from_ECD_WGS
11-ZMB095NB,batch_310724,from_ECD_WGS
47-ZMG049NB,batch_310724,from_ECD_WGS
14-ZMC113NB,batch_310724,from_ECD_WGS
63-ZMG125NB,batch_310724,from_ECD_WGS
48-ZMG142NB,batch_310724,from_ECD_WGS
46-ZMC125NB,batch_310724,from_ECD_WGS
60-ZMH032NB,batch_310724,from_ECD_WGS
16-ZMG045NB,batch_310724,from_ECD_WGS
10-ZMB092NB,batch_310724,from_ECD_WGS
25-ZMB017NB,batch_310724,from_ECD_WGS
15-ZMC045NB,batch_310724,from_ECD_WGS
42-ZMB037NB,batch_310724,from_ECD_WGS
16-ZMG128NB,batch_310724,from_ECD_WGS
42-ZMB118NB,batch_310724,from_ECD_WGS
92-ZMB208NB,batch_310724,from_ECD_WGS
72-ZMB068NB,batch_310724,from_ECD_WGS
76-ZMB201NB,batch_310724,from_ECD_WGS
62-ZMB170NB,batch_310724,from_ECD_WGS
61-ZMB161NB,batch_310724,from_ECD_WGS
44-ZMB042NB,batch_310724,from_ECD_WGS
78-ZMC101NB,batch_310724,from_ECD_WGS
12-ZMB012NB,batch_310724,from_ECD_WGS
28-ZMB154NB,batch_310724,from_ECD_WGS
57-ZMH013NB,batch_310724,from_ECD_WGS
77-ZMB203NB,batch_310724,from_ECD_WGS
45-ZMB043NB,batch_310724,from_ECD_WGS
58-ZMB060NB,batch_310724,from_ECD_WGS
95-ZMG064NB,batch_310724,from_ECD_WGS
26-ZMB144NB,batch_310724,from_ECD_WGS
9-ZMB001NB,batch_310724,from_ECD_WGS
11-ZMB009NB,batch_310724,from_ECD_WGS
43-ZMB040NB,batch_310724,from_ECD_WGS
27-ZMB033NB,batch_310724,from_ECD_WGS
90-ZMB083NB,batch_310724,from_ECD_WGS
92-ZMB088NB,batch_310724,from_ECD_WGS
30-ZMC050NB,batch_310724,from_ECD_WGS
59-ZMH031NB,batch_310724,from_ECD_WGS
13-ZMB110NB,batch_310724,from_ECD_WGS
73-ZMB069NB,batch_310724,from_ECD_WGS
58-ZMH023NB,batch_310724,from_ECD_WGS
89-ZMB082NB,batch_310724,from_ECD_WGS
59-ZMB051NB,batch_310724,from_ECD_WGS
91-ZMB084NB,batch_310724,from_ECD_WGS
26-ZMB030NB,batch_310724,from_ECD_WGS
9-ZMB089NB,batch_310724,from_ECD_WGS
60-ZMB155NB,batch_310724,from_ECD_WGS
63-ZMH051NB,batch_310724,from_ECD_WGS
59-ZMC116NB,batch_310724,from_ECD_WGS
44-ZMB124NB,batch_310724,from_ECD_WGS
25-ZMB134NB,batch_310724,from_ECD_WGS
32-ZMG050NB,batch_310724,from_ECD_WGS
75-ZMB072NB,batch_310724,from_ECD_WGS
57-ZMB048NB,batch_310724,from_ECD_WGS
64-ZMH058NB,batch_310724,from_ECD_WGS
73-ZMB062NB,batch_310724,from_ECD_WGS
76-ZMB076NB,batch_310724,from_ECD_WGS
79-ZMG126NB,batch_310724,from_ECD_WGS
62-ZMH046NB,batch_310724,from_ECD_WGS
56-ZMH026NB,batch_310724,from_ECD_WGS
29-ZMC117NB,batch_310724,from_ECD_WGS
21-ZMH013C,batch_190724,from_ECD_WGS
6-ZMG082B,batch_190724,from_ECD_WGS
24-ZMH017C,batch_190724,from_ECD_WGS
23-MUGAAB39,batch_190724,from_ECD_WGS
16-ZMB161D,batch_190724,from_ECD_WGS
12-ZMG064B,batch_190724,from_ECD_WGS
25-UCAA77,batch_190724,from_ECD_WGS
26-MUGAAA22,batch_190724,from_ECD_WGS
8-ZMC113D,batch_190724,from_ECD_WGS
22-MUGAAB21,batch_190724,from_ECD_WGS
14-ZMG064D,batch_190724,from_ECD_WGS
30-ZMH031C,batch_190724,from_ECD_WGS
26-ZMH021C,batch_190724,from_ECD_WGS
5-ZMB214D,batch_190724,from_ECD_WGS
14-K0AH71,batch_190724,from_ECD_WGS
29-ZMH030C,batch_190724,from_ECD_WGS
17-ZMB163D,batch_190724,from_ECD_WGS
28-ZMH029B,batch_190724,from_ECD_WGS
18-QCAC53,batch_190724,from_ECD_WGS
7-UCAA79,batch_190724,from_ECD_WGS
5-ZMG096D,batch_190724,from_ECD_WGS
4-ZMG096C1,batch_190724,from_ECD_WGS
22-ZMH014C,batch_190724,from_ECD_WGS
27-K0AH74,batch_190724,from_ECD_WGS
6-ZMB154D,batch_190724,from_ECD_WGS
19-ZMC116D,batch_190724,from_ECD_WGS
18-ZMH003C,batch_190724,from_ECD_WGS
27-ZMH027C,batch_190724,from_ECD_WGS
24-MUAAAA58,batch_190724,from_ECD_WGS
3-ZMB089D,batch_190724,from_ECD_WGS
13-MUGAAB13,batch_190724,from_ECD_WGS
20-ZMH008C,batch_190724,from_ECD_WGS
1-ZMG109B,batch_190724,from_ECD_WGS
7-ZMG082C,batch_190724,from_ECD_WGS
11-MUGAAA17,batch_190724,from_ECD_WGS
13-ZMG064C,batch_190724,from_ECD_WGS
3-ZMG096B,batch_190724,from_ECD_WGS
10-ZMG066B,batch_190724,from_ECD_WGS
19-ZMH006C,batch_190724,from_ECD_WGS
20-ZMC117D,batch_190724,from_ECD_WGS
4-ZMB092D,batch_190724,from_ECD_WGS
1-ZMB035D,batch_190724,from_ECD_WGS
11-ZMG066C,batch_190724,from_ECD_WGS
9-ZMG070C,batch_190724,from_ECD_WGS
15-ZMB155D,batch_190724,from_ECD_WGS
12-MUAAAA88,batch_190724,from_ECD_WGS
21-ZMC125D,batch_190724,from_ECD_WGS
23-ZMH015C,batch_190724,from_ECD_WGS
17-ZMG060D,batch_190724,from_ECD_WGS
8-ZMG070B,batch_190724,from_ECD_WGS
9-ZMC114D,batch_190724,from_ECD_WGS
15-ZMG060B,batch_190724,from_ECD_WGS
2-ZMG109C,batch_190724,from_ECD_WGS
2-ZMB045D,batch_190724,from_ECD_WGS
10-MUGAAB50,batch_190724,from_ECD_WGS
25-ZMH019C,batch_190724,from_ECD_WGS
31-ZMH034C,batch_190724,from_ECD_WGS
16-ZMG060C,batch_190724,from_ECD_WGS
32-K0AJ40,batch_190724,from_ECD_WGS
2-ZMG114D,batch_170824,from_ECD_WGS
3-ZMG134A,batch_170824,from_ECD_WGS
10-ZMG175B,batch_170824,from_ECD_WGS
9-ZMG175A,batch_170824,from_ECD_WGS
5-ZMG134D,batch_170824,from_ECD_WGS
11-ZMG175C,batch_170824,from_ECD_WGS
1-ZMG114C,batch_170824,from_ECD_WGS
4-ZMG134C,batch_170824,from_ECD_WGS
6-ZMG162A,batch_170824,from_ECD_WGS
8-ZMG162C,batch_170824,from_ECD_WGS
7-ZMG162B,batch_170824,from_ECD_WGS
1-ZMG096C,batch_240824,from_ECD_WGS
2-ZMG096C2,batch_240824,from_ECD_WGS
3-ZMG138C,batch_240824,from_ECD_WGS
18-ZMG111C,batch_180724,from_ECD_WGS
17-ZMG111B,batch_180724,from_ECD_WGS
20-ZMG125D,batch_180724,from_ECD_WGS
24-ZMG128D,batch_180724,from_ECD_WGS
11-ZMC086D,batch_180724,from_ECD_WGS
12-MUGAAA45,batch_180724,from_ECD_WGS
15-MUGAAB15,batch_180724,from_ECD_WGS
22-ZMG126D,batch_180724,from_ECD_WGS
5-ZMB110D,batch_180724,from_ECD_WGS
3-ZMB133D,batch_180724,from_ECD_WGS
3-ZMB203D,batch_180724,from_ECD_WGS
11-ZMC075C,batch_180724,from_ECD_WGS
21-ZMG126C,batch_180724,from_ECD_WGS
16-K0AH32,batch_180724,from_ECD_WGS
14-MUAAAB19,batch_180724,from_ECD_WGS
32-K0AI58,batch_180724,from_ECD_WGS
26-ZMH012C,batch_180724,from_ECD_WGS
30-ZMH035B,batch_180724,from_ECD_WGS
7-ZMB117D,batch_180724,from_ECD_WGS
19-ZMG125C,batch_180724,from_ECD_WGS
7-ZMB146D,batch_180724,from_ECD_WGS
9-ZMC050C,batch_180724,from_ECD_WGS
25-ZMH012B,batch_180724,from_ECD_WGS
29-ZMH032C,batch_180724,from_ECD_WGS
6-ZMB116D,batch_180724,from_ECD_WGS
6-ZMB139D,batch_180724,from_ECD_WGS
16-K0AH24,batch_180724,from_ECD_WGS
15-MUAAAA20,batch_180724,from_ECD_WGS
13-MUAAAB07,batch_180724,from_ECD_WGS
12-MUAAAA76,batch_180724,from_ECD_WGS
23-ZMG128C,batch_180724,from_ECD_WGS
1-ZMB038C,batch_180724,from_ECD_WGS
4-ZMB134D,batch_180724,from_ECD_WGS
10-ZMC082C,batch_180724,from_ECD_WGS
2-ZMB124D,batch_180724,from_ECD_WGS
14-MUAAAA49,batch_180724,from_ECD_WGS
28-ZMH026C,batch_180724,from_ECD_WGS
8-ZMB118D,batch_180724,from_ECD_WGS
31-ZMH035D,batch_180724,from_ECD_WGS
1-ZMB123D,batch_180724,from_ECD_WGS
4-ZMB215D,batch_180724,from_ECD_WGS
2-ZMB077D,batch_180724,from_ECD_WGS
27-ZMH026B,batch_180724,from_ECD_WGS
8-ZMB149D,batch_180724,from_ECD_WGS
10-ZMC057C,batch_180724,from_ECD_WGS
5-ZMB138D,batch_180724,from_ECD_WGS
13-UHAA20,batch_180724,from_ECD_WGS
9-ZMC079D,batch_180724,from_ECD_WGS
7-K0AJ06,batch_240724,from_ECD_WGS
6-MUAAAA03,batch_240724,from_ECD_WGS
2-MPAA23,batch_240724,from_ECD_WGS
1-ZMG131E,batch_240724,from_ECD_WGS
3-UHAA53,batch_240724,from_ECD_WGS
5-ZMB170D,batch_240724,from_ECD_WGS
4-UHAA48,batch_240724,from_ECD_WGS
14-UCAA80,batch_120724,from_ECD_WGS
17-MDCAAA37,batch_120724,from_ECD_WGS
2-ZMB003D,batch_120724,from_ECD_WGS
1-ZMB002C,batch_120724,from_ECD_WGS
7-ZMB062D,batch_120724,from_ECD_WGS
3-ZMB026B,batch_120724,from_ECD_WGS
16-K0AH92,batch_120724,from_ECD_WGS
13-UCAA98,batch_120724,from_ECD_WGS
5-ZMB037B,batch_120724,from_ECD_WGS
6-ZMB059D,batch_120724,from_ECD_WGS
15-UCAB23,batch_120724,from_ECD_WGS
10-ZMC123D,batch_120724,from_ECD_WGS
4-ZMB036C,batch_120724,from_ECD_WGS
11-ZMC301I,batch_120724,from_ECD_WGS
8-ZMB082B,batch_120724,from_ECD_WGS
12-QCAB38,batch_120724,from_ECD_WGS
9-ZMC088C,batch_120724,from_ECD_WGS
2-ZMB208D,batch_270824,from_ECD_WGS
3-ZMB009B,batch_270824,from_ECD_WGS
6-UHAA48,batch_270824,from_ECD_WGS
5-ZMG138C,batch_270824,from_ECD_WGS
4-ZMG096C,batch_270824,from_ECD_WGS
1-ZMC088C,batch_270824,from_ECD_WGS
36-ZK0AAAI43NB,batch_180824,from_ECD_WGS
24-ZK0AAAK41NB,batch_180824,from_ECD_WGS
28-ZK0AAAL68NB,batch_180824,from_ECD_WGS
9-ZK0AAAL53NB,batch_180824,from_ECD_WGS
38-ZK0AAAJ11NB,batch_180824,from_ECD_WGS
35-ZK0AAAH81NB,batch_180824,from_ECD_WGS
40-ZK0AAAK78NB,batch_180824,from_ECD_WGS
18-ZK0AAAL58NB,batch_180824,from_ECD_WGS
6-ZK0AAAK31NB,batch_180824,from_ECD_WGS
34-ZK0AAAH80NB,batch_180824,from_ECD_WGS
33-ZK0AAAH79NB,batch_180824,from_ECD_WGS
54-ZK0AAAH94NB,batch_180824,from_ECD_WGS
36-ZK0AAAK63NB,batch_180824,from_ECD_WGS
5-ZK0AAAK49NB,batch_180824,from_ECD_WGS
66-ZK0AAAI57NB,batch_180824,from_ECD_WGS
49-ZK0AAAK21NB,batch_180824,from_ECD_WGS
16-ZK0AAAK52NB,batch_180824,from_ECD_WGS
2-ZK0AAAI73NB,batch_180824,from_ECD_WGS
19-ZK0AAAG30NB,batch_180824,from_ECD_WGS
19-ZK0AAAI83NB,batch_180824,from_ECD_WGS
22-ZK0AAAH75NB,batch_180824,from_ECD_WGS
35-ZK0AAAL74NB,batch_180824,from_ECD_WGS
68-ZK0AAAI01NB,batch_180824,from_ECD_WGS
70-ZK0AAAI08NB,batch_180824,from_ECD_WGS
70-ZK0AAAI61NB,batch_180824,from_ECD_WGS
14-ZK0AAAC52NB,batch_180824,from_ECD_WGS
34-ZK0CAAD72NB,batch_180824,from_ECD_WGS
33-ZK0AAAK11NB,batch_180824,from_ECD_WGS
82-ZK0AAAH56NB,batch_180824,from_ECD_WGS
33-ZK0AAAL69NB,batch_180824,from_ECD_WGS
40-ZK0AAAJ01NB,batch_180824,from_ECD_WGS
25-ZK0AAAL65NB,batch_180824,from_ECD_WGS
7-ZK0AAAK51NB,batch_180824,from_ECD_WGS
20-ZK0AAAL60NB,batch_180824,from_ECD_WGS
66-ZK0AAAH48NB,batch_180824,from_ECD_WGS
35-ZK0AAAK62NB,batch_180824,from_ECD_WGS
37-ZK0AAAH83NB,batch_180824,from_ECD_WGS
80-ZK0AAAH54NB,batch_180824,from_ECD_WGS
53-ZK0AAAK25NB,batch_180824,from_ECD_WGS
51-ZK0AAAK23NB,batch_180824,from_ECD_WGS
83-ZK0AAAI13NB,batch_180824,from_ECD_WGS
21-ZK0AAAI33NB,batch_180824,from_ECD_WGS
4-ZK0AAAI23NB,batch_180824,from_ECD_WGS
50-ZK0AAAH89NB,batch_180824,from_ECD_WGS
8-ZK0AAAH69NB,batch_180824,from_ECD_WGS
2-ZK0AAAH63NB,batch_180824,from_ECD_WGS
81-ZK0AAAI11NB,batch_180824,from_ECD_WGS
35-ZK0AAAI95NB,batch_180824,from_ECD_WGS
43-ZK0AAAK81NB,batch_180824,from_ECD_WGS
18-ZK0AAAI37NB,batch_180824,from_ECD_WGS
15-ZK0AAAB60NB,batch_180824,from_ECD_WGS
39-ZK0AAAJ12NB,batch_180824,from_ECD_WGS
45-ZK0AAAK83NB,batch_180824,from_ECD_WGS
1-ZK0AAAF64NB,batch_180824,from_ECD_WGS
33-ZK0AAAI46NB,batch_180824,from_ECD_WGS
83-ZK0AAAI66NB,batch_180824,from_ECD_WGS
19-ZK0AAAK56NB,batch_180824,from_ECD_WGS
86-ZK0AAAI16NB,batch_180824,from_ECD_WGS
48-ZK0AAAK69NB,batch_180824,from_ECD_WGS
84-ZK0AAAI67NB,batch_180824,from_ECD_WGS
9-ZK0DAAE49NB,batch_180824,from_ECD_WGS
5-ZK0AAAF80NB,batch_180824,from_ECD_WGS
4-ZK0AAAL47NB,batch_180824,from_ECD_WGS
85-ZK0AAAI15NB,batch_180824,from_ECD_WGS
3-ZK0AAAI25NB,batch_180824,from_ECD_WGS
23-ZK0AAAG36NB,batch_180824,from_ECD_WGS
33-ZK0AAAK60NB,batch_180824,from_ECD_WGS
69-ZK0AAAH51NB,batch_180824,from_ECD_WGS
86-ZK0AAAI69NB,batch_180824,from_ECD_WGS
1-ZK0AAAB67NB,batch_180824,from_ECD_WGS
39-ZK0AAAK66NB,batch_180824,from_ECD_WGS
21-ZK0AAAK58NB,batch_180824,from_ECD_WGS
13-ZK0AAAB61NB,batch_180824,from_ECD_WGS
17-ZK0AAAI81NB,batch_180824,from_ECD_WGS
38-ZK0AAAK16NB,batch_180824,from_ECD_WGS
81-ZK0AAAI64NB,batch_180824,from_ECD_WGS
72-ZK0AAAI63NB,batch_180824,from_ECD_WGS
35-ZK0AAAK13NB,batch_180824,from_ECD_WGS
22-ZK0AAAL62NB,batch_180824,from_ECD_WGS
81-ZK0AAAH55NB,batch_180824,from_ECD_WGS
4-ZK0AAAK29NB,batch_180824,from_ECD_WGS
18-ZK0AAAG29NB,batch_180824,from_ECD_WGS
34-ZK0AAAL72NB,batch_180824,from_ECD_WGS
38-ZK0AAAK65NB,batch_180824,from_ECD_WGS
17-ZK0AAAG28NB,batch_180824,from_ECD_WGS
22-ZK0AAAI32NB,batch_180824,from_ECD_WGS
71-ZK0AAAI09NB,batch_180824,from_ECD_WGS
36-ZK0AAAI96NB,batch_180824,from_ECD_WGS
37-ZK0AAAI97NB,batch_180824,from_ECD_WGS
85-ZK0AAAH59NB,batch_180824,from_ECD_WGS
42-ZK0AAAK80NB,batch_180824,from_ECD_WGS
5-ZK0AAAI22NB,batch_180824,from_ECD_WGS
50-ZK0AAAH40NB,batch_180824,from_ECD_WGS
1-ZK0AAAI72NB,batch_180824,from_ECD_WGS
18-ZK0AAAK04NB,batch_180824,from_ECD_WGS
82-ZK0AAAI65NB,batch_180824,from_ECD_WGS
39-ZK0AAAL87NB,batch_180824,from_ECD_WGS
52-ZK0AAAH42NB,batch_180824,from_ECD_WGS
53-ZK0AAAI52NB,batch_180824,from_ECD_WGS
6-ZK0AAAL49NB,batch_180824,from_ECD_WGS
24-ZK0AAAK10NB,batch_180824,from_ECD_WGS
49-ZK0AAAH88NB,batch_180824,from_ECD_WGS
34-ZK0AAAI45NB,batch_180824,from_ECD_WGS
72-ZK0AAAI10NB,batch_180824,from_ECD_WGS
4-ZK0AAAF67NB,batch_180824,from_ECD_WGS
26-ZK0AAAL66NB,batch_180824,from_ECD_WGS
69-ZK0AAAI07NB,batch_180824,from_ECD_WGS
35-ZK0CAAD73NB,batch_180824,from_ECD_WGS
38-ZK0AAAI41NB,batch_180824,from_ECD_WGS
3-ZK0AAAK28NB,batch_180824,from_ECD_WGS
19-ZK0AAAL59NB,batch_180824,from_ECD_WGS
21-ZK0AAAK07NB,batch_180824,from_ECD_WGS
55-ZK0AAAH95NB,batch_180824,from_ECD_WGS
21-ZK0AAAK38NB,batch_180824,from_ECD_WGS
65-ZK0AAAH97NB,batch_180824,from_ECD_WGS
53-ZK0AAAH93NB,batch_180824,from_ECD_WGS
7-ZK0AAAL50NB,batch_180824,from_ECD_WGS
5-ZK0AAAL48NB,batch_180824,from_ECD_WGS
67-ZK0AAAH49NB,batch_180824,from_ECD_WGS
8-ZK0AAAI19NB,batch_180824,from_ECD_WGS
11-ZK0AAAL55NB,batch_180824,from_ECD_WGS
37-ZK0AAAJ09NB,batch_180824,from_ECD_WGS
22-ZK0AAAG35NB,batch_180824,from_ECD_WGS
20-ZK0AAAI84NB,batch_180824,from_ECD_WGS
68-ZK0AAAI59NB,batch_180824,from_ECD_WGS
37-ZK0AAAK64NB,batch_180824,from_ECD_WGS
33-ZK0AAAG41NB,batch_180824,from_ECD_WGS
4-ZK0AAAJ05NB,batch_180824,from_ECD_WGS
7-ZK0AAAH68NB,batch_180824,from_ECD_WGS
24-ZK0AAAH77NB,batch_180824,from_ECD_WGS
38-ZK0AAAL77NB,batch_180824,from_ECD_WGS
1-ZK0AAAK45NB,batch_180824,from_ECD_WGS
17-ZK0AAAI38NB,batch_180824,from_ECD_WGS
21-ZK0AAAH74NB,batch_180824,from_ECD_WGS
55-ZK0AAAH45NB,batch_180824,from_ECD_WGS
6-ZK0AAAJ07NB,batch_180824,from_ECD_WGS
2-ZK0AAAJ03NB,batch_180824,from_ECD_WGS
18-ZK0AAAK54NB,batch_180824,from_ECD_WGS
3-ZK0AAAJ04NB,batch_180824,from_ECD_WGS
49-ZK0AAAI48NB,batch_180824,from_ECD_WGS
3-ZK0AAAK47NB,batch_180824,from_ECD_WGS
3-ZK0AAAL46NB,batch_180824,from_ECD_WGS
51-ZK0AAAH90NB,batch_180824,from_ECD_WGS
2-ZK0AAAF65NB,batch_180824,from_ECD_WGS
53-ZK0AAAK75NB,batch_180824,from_ECD_WGS
67-ZK0AAAH99NB,batch_180824,from_ECD_WGS
2-ZK0AAAK46NB,batch_180824,from_ECD_WGS
8-ZK0AAAG26NB,batch_180824,from_ECD_WGS
68-ZK0AAAH50NB,batch_180824,from_ECD_WGS
7-ZK0AAAF88NB,batch_180824,from_ECD_WGS
55-ZK0AAAK77NB,batch_180824,from_ECD_WGS
8-ZK0AAAK02NB,batch_180824,from_ECD_WGS
8-ZK0AAAL51NB,batch_180824,from_ECD_WGS
41-ZK0AAAK79NB,batch_180824,from_ECD_WGS
71-ZK0AAAH53NB,batch_180824,from_ECD_WGS
24-ZK0AAAI89NB,batch_180824,from_ECD_WGS
50-ZK0AAAI49NB,batch_180824,from_ECD_WGS
50-ZK0AAAK22NB,batch_180824,from_ECD_WGS
40-ZK0AAAH87NB,batch_180824,from_ECD_WGS
20-ZK0AAAI34NB,batch_180824,from_ECD_WGS
12-ZK0AAAL56NB,batch_180824,from_ECD_WGS
18-ZK0AAAK35NB,batch_180824,from_ECD_WGS
6-ZK0AAAI78NB,batch_180824,from_ECD_WGS
2-ZK0AAAL44NB,batch_180824,from_ECD_WGS
52-ZK0AAAK24NB,batch_180824,from_ECD_WGS
17-ZK0AAAK34NB,batch_180824,from_ECD_WGS
23-ZK0AAAH76NB,batch_180824,from_ECD_WGS
21-ZK0AAAI85NB,batch_180824,from_ECD_WGS
16-ZK0DAAA43NB,batch_180824,from_ECD_WGS
3-ZK0AAAH64NB,batch_180824,from_ECD_WGS
5-ZK0AAAI77NB,batch_180824,from_ECD_WGS
49-ZK0AAAH39NB,batch_180824,from_ECD_WGS
51-ZK0AAAH41NB,batch_180824,from_ECD_WGS
88-ZK0AAAI71NB,batch_180824,from_ECD_WGS
17-ZK0DAAA38NB,batch_180824,from_ECD_WGS
87-ZK0AAAI70NB,batch_180824,from_ECD_WGS
34-ZK0AAAK61NB,batch_180824,from_ECD_WGS
39-ZK0AAAK18NB,batch_180824,from_ECD_WGS
19-ZK0AAAK36NB,batch_180824,from_ECD_WGS
35-ZK0AAAI44NB,batch_180824,from_ECD_WGS
67-ZK0AAAI58NB,batch_180824,from_ECD_WGS
24-ZK0AAAL64NB,batch_180824,from_ECD_WGS
19-ZK0AAAK05NB,batch_180824,from_ECD_WGS
39-ZK0AAAI99NB,batch_180824,from_ECD_WGS
52-ZK0AAAI51NB,batch_180824,from_ECD_WGS
40-ZK0AAAJ13NB,batch_180824,from_ECD_WGS
64-ZK0AAAH46NB,batch_180824,from_ECD_WGS
37-ZK0AAAI42NB,batch_180824,from_ECD_WGS
39-ZK0AAAH86NB,batch_180824,from_ECD_WGS
27-ZK0AAAL67NB,batch_180824,from_ECD_WGS
84-ZK0AAAI14NB,batch_180824,from_ECD_WGS
20-ZK0AAAK06NB,batch_180824,from_ECD_WGS
52-ZK0AAAH91NB,batch_180824,from_ECD_WGS
3-ZK0AAAF66NB,batch_180824,from_ECD_WGS
49-ZK0AAAK70NB,batch_180824,from_ECD_WGS
18-ZK0AAAI82NB,batch_180824,from_ECD_WGS
2-ZK0AAAI27NB,batch_180824,from_ECD_WGS
24-ZK0AAAG38NB,batch_180824,from_ECD_WGS
40-ZK0AAAI39NB,batch_180824,from_ECD_WGS
3-ZK0AAAI74NB,batch_180824,from_ECD_WGS
87-ZK0AAAI17NB,batch_180824,from_ECD_WGS
55-ZK0AAAI54NB,batch_180824,from_ECD_WGS
1-ZK0AAAL43NB,batch_180824,from_ECD_WGS
69-ZK0AAAI60NB,batch_180824,from_ECD_WGS
6-ZK0AAAI21NB,batch_180824,from_ECD_WGS
1-ZK0AAAJ02NB,batch_180824,from_ECD_WGS
54-ZK0AAAK76NB,batch_180824,from_ECD_WGS
48-ZK0AAAH62NB,batch_180824,from_ECD_WGS
7-ZK0AAAI79NB,batch_180824,from_ECD_WGS
23-ZK0AAAI88NB,batch_180824,from_ECD_WGS
38-ZK0AAAI98NB,batch_180824,from_ECD_WGS
37-ZK0AAAK15NB,batch_180824,from_ECD_WGS
1-ZK0DAAA29NB,batch_180824,from_ECD_WGS
38-ZK0AAAH85NB,batch_180824,from_ECD_WGS
85-ZK0AAAI68NB,batch_180824,from_ECD_WGS
