,feature_combinations,SEN,SPEC
1180,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1",0.44,0.8809523809523809
1181,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_NUCLEOSOME_2",0.26666666666666666,0.9047619047619048
1182,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.9047619047619048
1183,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.49333333333333335,0.8809523809523809
1184,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8809523809523809
1185,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.49333333333333335,0.9047619047619048
1186,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8809523809523809
1187,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.26666666666666666,0.9047619047619048
1188,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.9047619047619048
1189,"EM_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1190,"EM_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1191,"EM_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1192,"EM_score,NUCLEOSOME_score,OT_EM,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1193,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.49333333333333335,0.8809523809523809
1194,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8809523809523809
1195,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.49333333333333335,0.9047619047619048
1196,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4266666666666667,0.8809523809523809
1197,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.24,0.9047619047619048
1198,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.9047619047619048
1199,"EM_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1200,"EM_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1201,"EM_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1202,"EM_score,NUCLEOSOME_score,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8809523809523809
1203,"EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1204,"EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1205,"EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1206,"EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8809523809523809
1207,"EM_score,NUCLEOSOME_score,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1208,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.49333333333333335,0.9285714285714286
1209,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2",0.32,0.9285714285714286
1210,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1",0.4533333333333333,0.9047619047619048
1211,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_NUCLEOSOME_2",0.32,0.9523809523809523
1212,"EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2",0.4666666666666667,0.9047619047619048
1213,"EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1",0.5733333333333334,0.8809523809523809
1214,"EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_NUCLEOSOME_2",0.4666666666666667,0.9285714285714286
1215,"EM_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1",0.44,0.8809523809523809
1216,"EM_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_NUCLEOSOME_2",0.29333333333333333,0.9285714285714286
1217,"EM_score,EM_shannon,OT_EM,OT_FLEN,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.9047619047619048
1218,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.48,0.9047619047619048
1219,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8809523809523809
1220,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.48,0.9285714285714286
1221,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1222,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.30666666666666664,0.9285714285714286
1223,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.9047619047619048
1224,"EM_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8571428571428571
1225,"EM_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.4533333333333333,0.9047619047619048
1226,"EM_score,EM_shannon,OT_EM,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1227,"EM_score,EM_shannon,OT_EM,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1228,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.49333333333333335,0.9047619047619048
1229,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8809523809523809
1230,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.49333333333333335,0.9285714285714286
1231,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8809523809523809
1232,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.30666666666666664,0.9285714285714286
1233,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.9047619047619048
1234,"EM_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8571428571428571
1235,"EM_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.4666666666666667,0.9047619047619048
1236,"EM_score,EM_shannon,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1237,"EM_score,EM_shannon,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8809523809523809
1238,"EM_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1239,"EM_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.48,0.9047619047619048
1240,"EM_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1241,"EM_score,EM_shannon,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1242,"EM_score,EM_shannon,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1243,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.48,0.9285714285714286
1244,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5733333333333334,0.9047619047619048
1245,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.48,0.9523809523809523
1246,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4266666666666667,0.9047619047619048
1247,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.24,0.9523809523809523
1248,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.9285714285714286
1249,"EM_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.56,0.8809523809523809
1250,"EM_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.4533333333333333,0.9285714285714286
1251,"EM_score,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.56,0.9047619047619048
1252,"EM_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.41333333333333333,0.9047619047619048
1253,"EM_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8809523809523809
1254,"EM_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.4666666666666667,0.9285714285714286
1255,"EM_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.9047619047619048
1256,"EM_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.9047619047619048
1257,"EM_score,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.56,0.8809523809523809
1258,"EM_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8809523809523809
1259,"EM_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.48,0.9285714285714286
1260,"EM_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.9047619047619048
1261,"EM_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.41333333333333333,0.9047619047619048
1262,"EM_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.56,0.8809523809523809
1263,"EM_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1264,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.37333333333333335,0.9047619047619048
1265,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5333333333333333,0.8809523809523809
1266,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2",0.37333333333333335,0.8809523809523809
1267,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1268,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_NUCLEOSOME_2",0.37333333333333335,0.9047619047619048
1269,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5333333333333333,0.8809523809523809
1270,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2",0.37333333333333335,0.8809523809523809
1271,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1272,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_NUCLEOSOME_2",0.37333333333333335,0.9047619047619048
1273,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2",0.5333333333333333,0.8571428571428571
1274,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1275,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1276,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8571428571428571
1277,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,NMF_EM_2,NMF_NUCLEOSOME_2",0.37333333333333335,0.8809523809523809
1278,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1279,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.52,0.8809523809523809
1280,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2",0.3466666666666667,0.8809523809523809
1281,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1",0.44,0.8809523809523809
1282,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_NUCLEOSOME_2",0.3466666666666667,0.9047619047619048
1283,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2",0.52,0.8571428571428571
1284,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1285,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1286,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1287,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,NMF_EM_2,NMF_NUCLEOSOME_2",0.3466666666666667,0.8809523809523809
1288,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1289,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.52,0.8571428571428571
1290,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1291,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1292,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1293,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.3466666666666667,0.8809523809523809
1294,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1295,"FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1296,"FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8571428571428571
1297,"FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1298,"FLEN_score,NUCLEOSOME_score,EM_shannon,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1299,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5333333333333333,0.9047619047619048
1300,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2",0.32,0.9047619047619048
1301,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1",0.44,0.8809523809523809
1302,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_NUCLEOSOME_2",0.32,0.9285714285714286
1303,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2",0.5333333333333333,0.8809523809523809
1304,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1305,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.9047619047619048
1306,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1307,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_NUCLEOSOME_2",0.32,0.9047619047619048
1308,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1309,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.5333333333333333,0.8809523809523809
1310,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1311,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.9047619047619048
1312,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1313,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.32,0.9047619047619048
1314,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1315,"FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1316,"FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1317,"FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1318,"FLEN_score,NUCLEOSOME_score,OT_EM,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1319,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.52,0.8809523809523809
1320,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1321,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.52,0.9047619047619048
1322,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4266666666666667,0.8571428571428571
1323,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.29333333333333333,0.9047619047619048
1324,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8809523809523809
1325,"FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1326,"FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1327,"FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1328,"FLEN_score,NUCLEOSOME_score,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8571428571428571
1329,"FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1330,"FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1331,"FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1332,"FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8571428571428571
1333,"FLEN_score,NUCLEOSOME_score,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8333333333333334
1334,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5333333333333333,0.9047619047619048
1335,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2",0.37333333333333335,0.9047619047619048
1336,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1337,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_NUCLEOSOME_2",0.37333333333333335,0.9285714285714286
1338,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2",0.5066666666666667,0.8809523809523809
1339,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1",0.5733333333333334,0.8571428571428571
1340,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_NUCLEOSOME_2",0.5066666666666667,0.9047619047619048
1341,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1342,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_NUCLEOSOME_2",0.3466666666666667,0.9047619047619048
1343,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1344,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.5333333333333333,0.8809523809523809
1345,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1346,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.9047619047619048
1347,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8571428571428571
1348,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.37333333333333335,0.9047619047619048
1349,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1350,"FLEN_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8333333333333334
1351,"FLEN_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5066666666666667,0.8809523809523809
1352,"FLEN_score,EM_shannon,OT_EM,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1353,"FLEN_score,EM_shannon,OT_EM,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1354,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.52,0.8809523809523809
1355,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1356,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.52,0.9047619047619048
1357,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1358,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.3466666666666667,0.9047619047619048
1359,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1360,"FLEN_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8333333333333334
1361,"FLEN_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1362,"FLEN_score,EM_shannon,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1363,"FLEN_score,EM_shannon,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.41333333333333333,0.8571428571428571
